BGC	Accession ID	Description	Product Prediction	BiG-SCAPE class	Organism	Taxonomy
SD_DY_contig_25735389.region001	SD_DY_contig_25735389	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_25742361.region001	SD_DY_contig_25742361	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_25744896.region001	SD_DY_contig_25744896	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_25806521.region001	SD_DY_contig_25806521	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
SD_DY_contig_25833697.region001	SD_DY_contig_25833697	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
SD_DY_contig_25976445.region001	SD_DY_contig_25976445	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
SD_DY_contig_26023809.region001	SD_DY_contig_26023809	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_26091761.region001	SD_DY_contig_26091761	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_2626040.region001	SD_DY_contig_2626040	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_26350085.region001	SD_DY_contig_26350085	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
SD_DY_contig_26367329.region001	SD_DY_contig_26367329	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_2641236.region001	SD_DY_contig_2641236	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_26430418.region001	SD_DY_contig_26430418	Genus species strain strain	ranthipeptide	RiPPs	Genus species Unclassified.	
SD_DY_contig_26461798.region001	SD_DY_contig_26461798	Genus species strain strain	LAP	RiPPs	Genus species Unclassified.	
SD_DY_contig_26479735.region001	SD_DY_contig_26479735	Genus species strain strain	thioamitides	RiPPs	Genus species Unclassified.	
SD_DY_contig_26553546.region001	SD_DY_contig_26553546	Genus species strain strain	thioamitides	RiPPs	Genus species Unclassified.	
SD_DY_contig_26563073.region001	SD_DY_contig_26563073	Genus species strain strain	ranthipeptide	RiPPs	Genus species Unclassified.	
SD_DY_contig_26665464.region001	SD_DY_contig_26665464	Genus species strain strain	redox-cofactor	RiPPs	Genus species Unclassified.	
SD_DY_contig_26726728.region001	SD_DY_contig_26726728	Genus species strain strain	lassopeptide	RiPPs	Genus species Unclassified.	
SD_DY_contig_26760021.region001	SD_DY_contig_26760021	Genus species strain strain	LAP	RiPPs	Genus species Unclassified.	
SD_DY_contig_2678978.region001	SD_DY_contig_2678978	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
SD_DY_contig_26969603.region001	SD_DY_contig_26969603	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_26975310.region001	SD_DY_contig_26975310	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
SD_DY_contig_27079922.region001	SD_DY_contig_27079922	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_27139507.region001	SD_DY_contig_27139507	Genus species strain strain	thiopeptide	RiPPs	Genus species Unclassified.	
SD_DY_contig_27148265.region001	SD_DY_contig_27148265	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_27162148.region001	SD_DY_contig_27162148	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_27181738.region001	SD_DY_contig_27181738	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
SD_DY_contig_27228061.region001	SD_DY_contig_27228061	Genus species strain strain	cyanobactin	RiPPs	Genus species Unclassified.	
SD_DY_contig_27310766.region001	SD_DY_contig_27310766	Genus species strain strain	proteusin	RiPPs	Genus species Unclassified.	
SD_DY_contig_27322824.region001	SD_DY_contig_27322824	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
SD_DY_contig_27332248.region001	SD_DY_contig_27332248	Genus species strain strain	lanthipeptide-class-ii	RiPPs	Genus species Unclassified.	
SD_DY_contig_27333101.region001	SD_DY_contig_27333101	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_27367714.region001	SD_DY_contig_27367714	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
SD_DY_contig_27397657.region001	SD_DY_contig_27397657	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_27411032.region001	SD_DY_contig_27411032	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_27461163.region001	SD_DY_contig_27461163	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_2747553.region001	SD_DY_contig_2747553	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_27479771.region001	SD_DY_contig_27479771	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_27484144.region001	SD_DY_contig_27484144	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
SD_DY_contig_27484546.region001	SD_DY_contig_27484546	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
SD_DY_contig_27513686.region001	SD_DY_contig_27513686	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
SD_DY_contig_27533109.region001	SD_DY_contig_27533109	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_27558452.region001	SD_DY_contig_27558452	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_27608406.region001	SD_DY_contig_27608406	Genus species strain strain	lassopeptide	RiPPs	Genus species Unclassified.	
SD_DY_contig_276706.region001	SD_DY_contig_276706	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
SD_DY_contig_27831293.region001	SD_DY_contig_27831293	Genus species strain strain	ranthipeptide.NRPS.NRPS-like.T1PKS	Others	Genus species Unclassified.	
SD_DY_contig_27841972.region001	SD_DY_contig_27841972	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
SD_DY_contig_27842322.region001	SD_DY_contig_27842322	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_27851636.region001	SD_DY_contig_27851636	Genus species strain strain	lanthipeptide-class-ii.proteusin	RiPPs	Genus species Unclassified.	
SD_DY_contig_27865584.region001	SD_DY_contig_27865584	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_27869384.region001	SD_DY_contig_27869384	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_27870764.region001	SD_DY_contig_27870764	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
SD_DY_contig_27951326.region001	SD_DY_contig_27951326	Genus species strain strain	ranthipeptide	RiPPs	Genus species Unclassified.	
SD_DY_contig_27977251.region001	SD_DY_contig_27977251	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
SD_DY_contig_28047383.region001	SD_DY_contig_28047383	Genus species strain strain	microviridin	RiPPs	Genus species Unclassified.	
SD_DY_contig_28071720.region001	SD_DY_contig_28071720	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_28085475.region001	SD_DY_contig_28085475	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_28096081.region001	SD_DY_contig_28096081	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_28198681.region001	SD_DY_contig_28198681	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_28205389.region001	SD_DY_contig_28205389	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_28280580.region001	SD_DY_contig_28280580	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_28281739.region001	SD_DY_contig_28281739	Genus species strain strain	proteusin.RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_28290652.region001	SD_DY_contig_28290652	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_2839177.region001	SD_DY_contig_2839177	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_28526696.region001	SD_DY_contig_28526696	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
SD_DY_contig_28583206.region001	SD_DY_contig_28583206	Genus species strain strain	thioamitides	RiPPs	Genus species Unclassified.	
SD_DY_contig_28605106.region001	SD_DY_contig_28605106	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_28612164.region001	SD_DY_contig_28612164	Genus species strain strain	redox-cofactor	RiPPs	Genus species Unclassified.	
SD_DY_contig_28617177.region001	SD_DY_contig_28617177	Genus species strain strain	ranthipeptide	RiPPs	Genus species Unclassified.	
SD_DY_contig_28640023.region001	SD_DY_contig_28640023	Genus species strain strain	ranthipeptide	RiPPs	Genus species Unclassified.	
SD_DY_contig_28651373.region001	SD_DY_contig_28651373	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_28667248.region001	SD_DY_contig_28667248	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_28670373.region001	SD_DY_contig_28670373	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
SD_DY_contig_28704050.region001	SD_DY_contig_28704050	Genus species strain strain	ranthipeptide	RiPPs	Genus species Unclassified.	
SD_DY_contig_28727820.region001	SD_DY_contig_28727820	Genus species strain strain	ranthipeptide	RiPPs	Genus species Unclassified.	
SD_DY_contig_28778086.region001	SD_DY_contig_28778086	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_28786674.region001	SD_DY_contig_28786674	Genus species strain strain	lanthipeptide-class-ii	RiPPs	Genus species Unclassified.	
SD_DY_contig_28828040.region001	SD_DY_contig_28828040	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
SD_DY_contig_28874216.region001	SD_DY_contig_28874216	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_28975840.region001	SD_DY_contig_28975840	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_29066070.region001	SD_DY_contig_29066070	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_29084168.region001	SD_DY_contig_29084168	Genus species strain strain	cyanobactin	RiPPs	Genus species Unclassified.	
SD_DY_contig_29127221.region001	SD_DY_contig_29127221	Genus species strain strain	lassopeptide.RRE-containing	RiPPs	Genus species Unclassified.	
SD_DY_contig_2918793.region001	SD_DY_contig_2918793	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
SD_DY_contig_2931776.region001	SD_DY_contig_2931776	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
SD_DY_contig_2939906.region001	SD_DY_contig_2939906	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
SD_DY_contig_2950249.region001	SD_DY_contig_2950249	Genus species strain strain	lassopeptide.RRE-containing	RiPPs	Genus species Unclassified.	
SD_DY_contig_2954351.region001	SD_DY_contig_2954351	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_2960476.region001	SD_DY_contig_2960476	Genus species strain strain	LAP	RiPPs	Genus species Unclassified.	
SD_DY_contig_3019651.region001	SD_DY_contig_3019651	Genus species strain strain	thiopeptide	RiPPs	Genus species Unclassified.	
SD_DY_contig_3028032.region001	SD_DY_contig_3028032	Genus species strain strain	ranthipeptide	RiPPs	Genus species Unclassified.	
SD_DY_contig_3072930.region001	SD_DY_contig_3072930	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_3075865.region001	SD_DY_contig_3075865	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_314917.region001	SD_DY_contig_314917	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
SD_DY_contig_3188011.region001	SD_DY_contig_3188011	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_319429.region001	SD_DY_contig_319429	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_3200072.region001	SD_DY_contig_3200072	Genus species strain strain	ranthipeptide	RiPPs	Genus species Unclassified.	
SD_DY_contig_3222032.region001	SD_DY_contig_3222032	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_327775.region001	SD_DY_contig_327775	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
SD_DY_contig_3383131.region001	SD_DY_contig_3383131	Genus species strain strain	lassopeptide.RRE-containing	RiPPs	Genus species Unclassified.	
SD_DY_contig_3384918.region001	SD_DY_contig_3384918	Genus species strain strain	lanthipeptide-class-i	RiPPs	Genus species Unclassified.	
SD_DY_contig_3427403.region001	SD_DY_contig_3427403	Genus species strain strain	lassopeptide.RRE-containing	RiPPs	Genus species Unclassified.	
SD_DY_contig_3459126.region001	SD_DY_contig_3459126	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_3636773.region001	SD_DY_contig_3636773	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
SD_DY_contig_3673187.region001	SD_DY_contig_3673187	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
SD_DY_contig_3736835.region001	SD_DY_contig_3736835	Genus species strain strain	NRPS-like.RiPP-like	Others	Genus species Unclassified.	
SD_DY_contig_3796350.region001	SD_DY_contig_3796350	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_3822732.region001	SD_DY_contig_3822732	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_3848659.region001	SD_DY_contig_3848659	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_3888212.region001	SD_DY_contig_3888212	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_3901016.region001	SD_DY_contig_3901016	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
SD_DY_contig_3968307.region001	SD_DY_contig_3968307	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_3977948.region001	SD_DY_contig_3977948	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
SD_DY_contig_4047841.region001	SD_DY_contig_4047841	Genus species strain strain	sactipeptide	RiPPs	Genus species Unclassified.	
SD_DY_contig_4062757.region001	SD_DY_contig_4062757	Genus species strain strain	ranthipeptide	RiPPs	Genus species Unclassified.	
SD_DY_contig_4069112.region001	SD_DY_contig_4069112	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_4133535.region001	SD_DY_contig_4133535	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_4134404.region001	SD_DY_contig_4134404	Genus species strain strain	lassopeptide.RRE-containing	RiPPs	Genus species Unclassified.	
SD_DY_contig_4135045.region001	SD_DY_contig_4135045	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_4246073.region001	SD_DY_contig_4246073	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
SD_DY_contig_4391916.region001	SD_DY_contig_4391916	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_4409752.region001	SD_DY_contig_4409752	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
SD_DY_contig_4431492.region001	SD_DY_contig_4431492	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
SD_DY_contig_4432008.region001	SD_DY_contig_4432008	Genus species strain strain	lanthipeptide-class-ii	RiPPs	Genus species Unclassified.	
SD_DY_contig_4442772.region001	SD_DY_contig_4442772	Genus species strain strain	ranthipeptide	RiPPs	Genus species Unclassified.	
SD_DY_contig_4471606.region001	SD_DY_contig_4471606	Genus species strain strain	lanthipeptide-class-ii	RiPPs	Genus species Unclassified.	
SD_DY_contig_4493599.region001	SD_DY_contig_4493599	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
SD_DY_contig_453001.region001	SD_DY_contig_453001	Genus species strain strain	thioamitides	RiPPs	Genus species Unclassified.	
SD_DY_contig_45567.region001	SD_DY_contig_45567	Genus species strain strain	redox-cofactor	RiPPs	Genus species Unclassified.	
SD_DY_contig_4561900.region001	SD_DY_contig_4561900	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_4573588.region001	SD_DY_contig_4573588	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_4586153.region001	SD_DY_contig_4586153	Genus species strain strain	thioamitides	RiPPs	Genus species Unclassified.	
SD_DY_contig_4613792.region001	SD_DY_contig_4613792	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_4615766.region001	SD_DY_contig_4615766	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_4638823.region001	SD_DY_contig_4638823	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
SD_DY_contig_4663289.region001	SD_DY_contig_4663289	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_4683975.region001	SD_DY_contig_4683975	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_4732396.region001	SD_DY_contig_4732396	Genus species strain strain	ranthipeptide	RiPPs	Genus species Unclassified.	
SD_DY_contig_4747454.region001	SD_DY_contig_4747454	Genus species strain strain	ranthipeptide	RiPPs	Genus species Unclassified.	
SD_DY_contig_4759631.region001	SD_DY_contig_4759631	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_4854512.region001	SD_DY_contig_4854512	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
SD_DY_contig_4917937.region001	SD_DY_contig_4917937	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
SD_DY_contig_4977348.region001	SD_DY_contig_4977348	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
SD_DY_contig_5049439.region001	SD_DY_contig_5049439	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_5055953.region001	SD_DY_contig_5055953	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_5081858.region001	SD_DY_contig_5081858	Genus species strain strain	ranthipeptide	RiPPs	Genus species Unclassified.	
SD_DY_contig_5086065.region001	SD_DY_contig_5086065	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
SD_DY_contig_5106882.region001	SD_DY_contig_5106882	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_5133176.region001	SD_DY_contig_5133176	Genus species strain strain	microviridin	RiPPs	Genus species Unclassified.	
SD_DY_contig_5148066.region001	SD_DY_contig_5148066	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
SD_DY_contig_5225455.region001	SD_DY_contig_5225455	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
SD_DY_contig_5236222.region001	SD_DY_contig_5236222	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_5237057.region001	SD_DY_contig_5237057	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
SD_DY_contig_5262234.region001	SD_DY_contig_5262234	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
SD_DY_contig_5263895.region001	SD_DY_contig_5263895	Genus species strain strain	ranthipeptide	RiPPs	Genus species Unclassified.	
SD_DY_contig_5269192.region001	SD_DY_contig_5269192	Genus species strain strain	ranthipeptide	RiPPs	Genus species Unclassified.	
SD_DY_contig_5333557.region001	SD_DY_contig_5333557	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
SD_DY_contig_5358717.region001	SD_DY_contig_5358717	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
SD_DY_contig_5363324.region001	SD_DY_contig_5363324	Genus species strain strain	proteusin.RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_5382662.region001	SD_DY_contig_5382662	Genus species strain strain	thioamitides	RiPPs	Genus species Unclassified.	
SD_DY_contig_5404037.region001	SD_DY_contig_5404037	Genus species strain strain	redox-cofactor	RiPPs	Genus species Unclassified.	
SD_DY_contig_5513975.region001	SD_DY_contig_5513975	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_5548975.region001	SD_DY_contig_5548975	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
SD_DY_contig_5559073.region001	SD_DY_contig_5559073	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
SD_DY_contig_5587925.region001	SD_DY_contig_5587925	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_5602344.region001	SD_DY_contig_5602344	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
SD_DY_contig_5604135.region001	SD_DY_contig_5604135	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
SD_DY_contig_5634601.region001	SD_DY_contig_5634601	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_5750122.region001	SD_DY_contig_5750122	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
SD_DY_contig_581325.region002	SD_DY_contig_581325	Genus species strain strain	lanthipeptide-class-i	RiPPs	Genus species Unclassified.	
SD_DY_contig_5882277.region001	SD_DY_contig_5882277	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
SD_DY_contig_5915552.region001	SD_DY_contig_5915552	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
SD_DY_contig_5920998.region001	SD_DY_contig_5920998	Genus species strain strain	ranthipeptide	RiPPs	Genus species Unclassified.	
SD_DY_contig_5942212.region001	SD_DY_contig_5942212	Genus species strain strain	thioamitides	RiPPs	Genus species Unclassified.	
SD_DY_contig_5961274.region001	SD_DY_contig_5961274	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_6007025.region001	SD_DY_contig_6007025	Genus species strain strain	thiopeptide	RiPPs	Genus species Unclassified.	
SD_DY_contig_6154126.region001	SD_DY_contig_6154126	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
SD_DY_contig_6156781.region001	SD_DY_contig_6156781	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
SD_DY_contig_6216011.region001	SD_DY_contig_6216011	Genus species strain strain	lanthipeptide-class-i	RiPPs	Genus species Unclassified.	
SD_DY_contig_6294468.region001	SD_DY_contig_6294468	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_6426584.region001	SD_DY_contig_6426584	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
SD_DY_contig_6589950.region001	SD_DY_contig_6589950	Genus species strain strain	ranthipeptide	RiPPs	Genus species Unclassified.	
SD_DY_contig_66366.region001	SD_DY_contig_66366	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
SD_DY_contig_6690762.region001	SD_DY_contig_6690762	Genus species strain strain	ranthipeptide	RiPPs	Genus species Unclassified.	
SD_DY_contig_6737175.region001	SD_DY_contig_6737175	Genus species strain strain	proteusin	RiPPs	Genus species Unclassified.	
SD_DY_contig_680363.region001	SD_DY_contig_680363	Genus species strain strain	lanthipeptide-class-v	RiPPs	Genus species Unclassified.	
SD_DY_contig_6805886.region001	SD_DY_contig_6805886	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_6808165.region001	SD_DY_contig_6808165	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
SD_DY_contig_6820188.region001	SD_DY_contig_6820188	Genus species strain strain	lassopeptide	RiPPs	Genus species Unclassified.	
SD_DY_contig_6850404.region001	SD_DY_contig_6850404	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_6856395.region001	SD_DY_contig_6856395	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_6903661.region001	SD_DY_contig_6903661	Genus species strain strain	redox-cofactor	RiPPs	Genus species Unclassified.	
SD_DY_contig_7119281.region001	SD_DY_contig_7119281	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_7175355.region001	SD_DY_contig_7175355	Genus species strain strain	ranthipeptide	RiPPs	Genus species Unclassified.	
SD_DY_contig_7190764.region001	SD_DY_contig_7190764	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_7241058.region001	SD_DY_contig_7241058	Genus species strain strain	ranthipeptide	RiPPs	Genus species Unclassified.	
SD_DY_contig_732132.region001	SD_DY_contig_732132	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_7329664.region001	SD_DY_contig_7329664	Genus species strain strain	ranthipeptide	RiPPs	Genus species Unclassified.	
SD_DY_contig_7339008.region001	SD_DY_contig_7339008	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_7364288.region001	SD_DY_contig_7364288	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
SD_DY_contig_7375379.region001	SD_DY_contig_7375379	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_7385538.region001	SD_DY_contig_7385538	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
SD_DY_contig_7387081.region001	SD_DY_contig_7387081	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
SD_DY_contig_7429045.region001	SD_DY_contig_7429045	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
SD_DY_contig_7440934.region001	SD_DY_contig_7440934	Genus species strain strain	linaridin	RiPPs	Genus species Unclassified.	
SD_DY_contig_744545.region001	SD_DY_contig_744545	Genus species strain strain	redox-cofactor	RiPPs	Genus species Unclassified.	
SD_DY_contig_7467023.region001	SD_DY_contig_7467023	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_7577197.region001	SD_DY_contig_7577197	Genus species strain strain	terpene.RiPP-like	Others	Genus species Unclassified.	
SD_DY_contig_7611347.region001	SD_DY_contig_7611347	Genus species strain strain	lanthipeptide-class-iv	RiPPs	Genus species Unclassified.	
SD_DY_contig_7668297.region001	SD_DY_contig_7668297	Genus species strain strain	ranthipeptide	RiPPs	Genus species Unclassified.	
SD_DY_contig_7691196.region001	SD_DY_contig_7691196	Genus species strain strain	redox-cofactor	RiPPs	Genus species Unclassified.	
SD_DY_contig_7846063.region001	SD_DY_contig_7846063	Genus species strain strain	RRE-containing	RiPPs	Genus species Unclassified.	
SD_DY_contig_790213.region001	SD_DY_contig_790213	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_7907655.region001	SD_DY_contig_7907655	Genus species strain strain	lanthipeptide-class-i	RiPPs	Genus species Unclassified.	
SD_DY_contig_7974936.region001	SD_DY_contig_7974936	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_7979374.region001	SD_DY_contig_7979374	Genus species strain strain	ranthipeptide	RiPPs	Genus species Unclassified.	
SD_DY_contig_7983803.region001	SD_DY_contig_7983803	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
SD_DY_contig_799098.region001	SD_DY_contig_799098	Genus species strain strain	RiPP-like	RiPPs	Genus species Unclassified.	
