#BGC Name	Clan Number	Family Number
SD_DY_contig_9800825.region001	6264	8877
SD_DY_contig_9862907.region001	6264	8880
SD_DY_contig_9914489.region001	6264	8885
SD_DY_contig_996639.region001	6264	8890
SD_QD_contig_10242015.region001	6264	8897
SD_QD_contig_10358863.region001	6264	8901
SD_QD_contig_10434286.region001	6264	8903
SD_QD_contig_10967542.region001	6264	8909
SD_QD_contig_11210935.region001	6264	8915
SD_QD_contig_11310744.region001	6264	8917
SD_QD_contig_11382305.region001	6264	8918
GX_BH_contig_21127686.region001	6264	8920
SD_QD_contig_11417608.region001	6264	8920
SD_QD_contig_11663466.region001	6264	8925
SD_QD_contig_11855142.region001	6264	8929
SD_QD_contig_11888979.region001	6264	8931
SD_QD_contig_1225821.region001	6264	8936
SD_QD_contig_123332.region001	6264	8939
SD_QD_contig_12524805.region001	6264	8943
SD_QD_contig_12686574.region001	6264	8949
SD_QD_contig_1351635.region001	6264	8961
SD_QD_contig_13720435.region001	6264	8966
SD_QD_contig_14136630.region001	6264	8970
SD_QD_contig_14286770.region001	6264	8973
SD_QD_contig_14405784.region001	6264	8980
SD_QD_contig_15017467.region001	6264	8986
SD_QD_contig_1576779.region001	6264	8993
SD_QD_contig_15784645.region001	6264	8995
SD_QD_contig_15918531.region001	6264	8999
SD_QD_contig_15945303.region001	6264	9001
SD_QD_contig_1641684.region001	6264	9010
SD_QD_contig_23142748.region001	6264	9010
SD_QD_contig_16506498.region001	6264	9012
SD_QD_contig_16554457.region001	6264	9013
SD_QD_contig_16698985.region001	6264	9019
SD_QD_contig_16733670.region001	6264	9021
SD_QD_contig_16842701.region001	6264	9027
SD_QD_contig_1742053.region001	6264	9031
SD_QD_contig_18245277.region001	6264	9051
SD_QD_contig_18577218.region001	6264	9055
SD_QD_contig_18602826.region001	6264	9057
SD_QD_contig_18795295.region001	6264	9061
SD_QD_contig_18796278.region001	6264	9062
SD_QD_contig_19074458.region001	6264	9069
SD_QD_contig_1908330.region001	6264	9070
SD_QD_contig_1966135.region001	6264	9077
ZJ_NB_contig_21191552.region001	6264	9077
SD_QD_contig_19790266.region001	6264	9078
SD_QD_contig_20055988.region001	6264	9085
FJ_XM_contig_6144647.region001	6264	9086
SD_QD_contig_20090643.region001	6264	9086
SD_QD_contig_20225729.region001	6264	9089
SD_QD_contig_203578.region001	6264	9090
LN_DD_contig_11299172.region001	6264	9103
SD_QD_contig_21382354.region001	6264	9103
ZJ_WZ_contig_4595822.region001	6264	9103
SD_QD_contig_21397549.region001	6264	9105
SD_QD_contig_21568719.region001	6264	9108
SD_QD_contig_21595149.region001	6264	9109
SD_QD_contig_2165179.region001	6264	9111
SD_QD_contig_21723234.region001	6264	9113
SD_QD_contig_22094939.region001	6264	9117
SD_QD_contig_22715911.region001	6264	9124
SD_QD_contig_22809804.region001	6264	9125
SD_QD_contig_22825000.region001	6264	9127
SD_QD_contig_22939010.region001	6264	9129
SD_QD_contig_2340128.region001	6264	9137
SD_QD_contig_23499223.region001	6264	9138
SD_QD_contig_23682318.region001	6264	9144
SD_QD_contig_2376767.region001	6264	9146
SD_QD_contig_23768686.region001	6264	9147
SD_QD_contig_2383160.region001	6264	9151
SD_QD_contig_2419139.region001	6264	9155
SD_QD_contig_2436771.region001	6264	9156
SD_QD_contig_24604327.region001	6264	9161
SD_QD_contig_2471159.region001	6264	9164
SD_QD_contig_24773795.region001	6264	9166
SD_QD_contig_2481372.region001	6264	9167
SD_QD_contig_24829342.region001	6264	9168
SD_QD_contig_2504895.region001	6264	9171
SD_QD_contig_25227802.region001	6264	9173
SD_QD_contig_2528618.region001	6264	9175
SD_QD_contig_26051585.region001	6264	9183
SD_QD_contig_26178363.region001	6264	9189
SD_QD_contig_26269105.region001	6264	9191
SD_QD_contig_26450792.region001	6264	9192
SD_QD_contig_26505625.region001	6264	9194
SD_QD_contig_2673173.region001	6264	9201
SD_QD_contig_26971215.region001	6264	9213
SD_QD_contig_2704790.region001	6264	9214
GD_ZH_contig_20361636.region001	6264	9215
HN_SY_contig_20836915.region001	6264	9215
JS_LYG_contig_12492340.region001	6264	9215
LN_DD_contig_6396946.region001	6264	9215
SD_QD_contig_22954418.region001	6264	9215
SD_QD_contig_27134681.region001	6264	9215
SD_QD_contig_27434611.region001	6264	9219
SD_QD_contig_27594365.region001	6264	9223
FJ_XM_contig_14512841.region001	6264	9229
GD_ST_contig_17011645.region001	6264	9229
GD_ST_contig_26018682.region001	6264	9229
SD_QD_contig_27910319.region001	6264	9229
SD_QD_contig_27933879.region002	6264	9231
SD_QD_contig_28465332.region001	6264	9237
SD_QD_contig_28553839.region001	6264	9239
SD_QD_contig_28664982.region001	6264	9242
SD_QD_contig_29631316.region001	6264	9249
SD_QD_contig_29699564.region001	6264	9250
SD_QD_contig_2971242.region001	6264	9251
SD_QD_contig_29901735.region001	6264	9252
SD_QD_contig_30764039.region001	6264	9266
SD_QD_contig_30795503.region001	6264	9269
SD_QD_contig_31141417.region001	6264	9273
SD_QD_contig_31178594.region001	6264	9274
SD_QD_contig_31407885.region001	6264	9277
SD_QD_contig_3277488.region001	6264	9282
SD_QD_contig_3314962.region001	6264	9283
SD_QD_contig_3509199.region001	6264	9286
SD_QD_contig_9101399.region001	6264	9286
SD_QD_contig_3945236.region001	6264	9290
SD_QD_contig_3986325.region001	6264	9291
SD_QD_contig_4070026.region001	6264	9292
SD_QD_contig_4079889.region001	6264	9293
SD_QD_contig_4248765.region001	6264	9298
SD_QD_contig_4280079.region001	6264	9299
SD_QD_contig_4419488.region001	6264	9302
SD_QD_contig_484626.region001	6264	9304
SD_QD_contig_4890714.region001	6264	9306
SD_QD_contig_4910909.region001	6264	9308
SD_QD_contig_5520070.region001	6264	9316
SD_QD_contig_5570986.region001	6264	9318
SD_QD_contig_5664367.region001	6264	9320
SD_QD_contig_5722233.region001	6264	9324
SD_QD_contig_5748928.region001	6264	9327
SD_QD_contig_5762010.region001	6264	9328
SD_QD_contig_6377203.region001	6264	9338
SD_QD_contig_6635728.region001	6264	9343
SD_QD_contig_6893032.region001	6264	9345
JS_YC_contig_3299485.region001	6264	9352
SD_QD_contig_7252293.region001	6264	9352
ZJ_WZ_contig_11783242.region001	6264	9352
SD_QD_contig_7344002.region001	6264	9353
SD_QD_contig_8039603.region001	6264	9363
SD_QD_contig_8042871.region001	6264	9364
SD_QD_contig_855976.region001	6264	9372
SD_QD_contig_8621553.region001	6264	9374
SD_QD_contig_8717360.region001	6264	9376
HN_SY_contig_22816586.region001	6264	9384
SD_QD_contig_9112612.region001	6264	9384
SD_QD_contig_9124182.region001	6264	9385
SD_QD_contig_14318319.region001	6264	9390
SD_QD_contig_9789589.region001	6264	9390
SD_QD_contig_9907068.region001	6264	9394
ZJ_NB_contig_10013518.region001	6264	9395
ZJ_NB_contig_10063526.region001	6264	9396
ZJ_NB_contig_10317887.region001	6264	9400
ZJ_NB_contig_10329252.region001	6264	9401
ZJ_NB_contig_10371558.region001	6264	9403
ZJ_NB_contig_10569868.region001	6264	9409
ZJ_NB_contig_10769806.region001	6264	9411
ZJ_NB_contig_10798899.region001	6264	9412
ZJ_NB_contig_11016071.region001	6264	9414
ZJ_NB_contig_11356233.region001	6264	9419
ZJ_NB_contig_1191264.region001	6264	9425
ZJ_NB_contig_21431632.region001	6264	9425
ZJ_NB_contig_12165824.region001	6264	9431
ZJ_NB_contig_12217902.region001	6264	9432
ZJ_NB_contig_12255980.region001	6264	9433
ZJ_NB_contig_12427237.region001	6264	9437
FJ_XM_contig_2490132.region001	6264	9438
LN_DD_contig_6537330.region001	6264	9438
SD_DY_contig_8228764.region001	6264	9438
SD_QD_contig_15793187.region001	6264	9438
ZJ_NB_contig_12457232.region001	6264	9438
ZJ_WZ_contig_13178758.region001	6264	9438
ZJ_WZ_contig_2944355.region001	6264	9438
ZJ_WZ_contig_8938380.region001	6264	9438
ZJ_WZ_contig_9955485.region001	6264	9438
ZJ_NB_contig_12457904.region001	6264	9439
ZJ_NB_contig_13014503.region001	6264	9449
JS_LYG_contig_20262310.region001	6264	9459
JS_YC_contig_13527448.region001	6264	9459
ZJ_NB_contig_13550806.region001	6264	9459
ZJ_NB_contig_13651064.region001	6264	9462
GD_ST_contig_6521367.region001	6264	9464
JS_LYG_contig_6751442.region001	6264	9464
ZJ_NB_contig_13769179.region001	6264	9464
ZJ_NB_contig_14911987.region001	6264	9475
ZJ_NB_contig_14958119.region001	6264	9477
ZJ_NB_contig_15301682.region001	6264	9482
ZJ_NB_contig_15436742.region001	6264	9484
ZJ_NB_contig_15685374.region001	6264	9488
ZJ_NB_contig_16642868.region001	6264	9505
ZJ_NB_contig_16795959.region001	6264	9508
ZJ_NB_contig_17091320.region001	6264	9515
ZJ_NB_contig_17545928.region001	6264	9517
ZJ_NB_contig_17821485.region001	6264	9520
ZJ_NB_contig_17883562.region001	6264	9522
ZJ_NB_contig_18013340.region001	6264	9524
ZJ_NB_contig_18018078.region001	6264	9525
ZJ_NB_contig_1819021.region001	6264	9528
ZJ_NB_contig_18321455.region001	6264	9530
ZJ_NB_contig_19275091.region001	6264	9538
ZJ_NB_contig_19331469.region001	6264	9539
ZJ_NB_contig_20381796.region001	6264	9549
ZJ_NB_contig_2081273.region001	6264	9555
ZJ_NB_contig_20838337.region001	6264	9556
ZJ_NB_contig_21327899.region001	6264	9562
SD_QD_contig_4352273.region001	6264	9563
ZJ_NB_contig_21339452.region001	6264	9563
GX_BH_contig_10591095.region001	6264	9569
HN_SY_contig_13549152.region001	6264	9569
SD_QD_contig_6343844.region001	6264	9569
ZJ_NB_contig_21688632.region001	6264	9569
ZJ_NB_contig_21754971.region001	6264	9570
ZJ_NB_contig_23209905.region001	6264	9590
ZJ_NB_contig_23671343.region001	6264	9597
ZJ_NB_contig_23885417.region001	6264	9600
ZJ_NB_contig_24388980.region001	6264	9608
ZJ_NB_contig_19472344.region001	6264	9609
ZJ_NB_contig_24390068.region001	6264	9609
ZJ_NB_contig_24573754.region001	6264	9611
ZJ_NB_contig_24857457.region001	6264	9614
ZJ_NB_contig_25364102.region001	6264	9625
ZJ_NB_contig_26402088.region001	6264	9643
ZJ_NB_contig_2672337.region001	6264	9647
ZJ_NB_contig_27348246.region001	6264	9654
ZJ_NB_contig_27363381.region001	6264	9655
ZJ_NB_contig_28352174.region001	6264	9664
ZJ_NB_contig_28365940.region001	6264	9665
ZJ_NB_contig_28396960.region001	6264	9666
ZJ_NB_contig_28661671.region001	6264	9669
ZJ_NB_contig_3017658.region001	6264	9673
ZJ_NB_contig_3282648.region001	6264	9676
ZJ_NB_contig_4164458.region001	6264	9694
ZJ_NB_contig_4278890.region001	6264	9700
ZJ_NB_contig_5290923.region001	6264	9714
ZJ_NB_contig_546493.region001	6264	9720
ZJ_NB_contig_5608946.region001	6264	9724
ZJ_NB_contig_5985294.region001	6264	9731
ZJ_NB_contig_6315880.region001	6264	9736
ZJ_NB_contig_6522423.region001	6264	9740
ZJ_NB_contig_6718104.region001	6264	9743
ZJ_NB_contig_724334.region001	6264	9752
ZJ_NB_contig_745218.region001	6264	9755
HN_SY_contig_25956052.region001	6264	9759
ZJ_NB_contig_7569806.region001	6264	9759
ZJ_NB_contig_7603831.region001	6264	9760
ZJ_NB_contig_7867403.region001	6264	9762
ZJ_NB_contig_8969227.region001	6264	9777
GD_ST_contig_21185174.region001	6264	9780
SD_DY_contig_23687292.region001	6264	9780
ZJ_NB_contig_9216694.region001	6264	9780
ZJ_WZ_contig_20895966.region001	6264	9780
ZJ_NB_contig_9429325.region001	6264	9785
ZJ_NB_contig_9897024.region001	6264	9792
ZJ_WZ_contig_10043740.region001	6264	9799
ZJ_WZ_contig_10091889.region001	6264	9801
ZJ_WZ_contig_10884959.region001	6264	9817
ZJ_WZ_contig_10967624.region001	6264	9820
SD_QD_contig_25723195.region001	6264	9823
ZJ_NB_contig_27948996.region001	6264	9823
ZJ_WZ_contig_11013176.region001	6264	9823
ZJ_WZ_contig_21213051.region001	6264	9823
LN_DD_contig_19897329.region001	6264	9825
ZJ_WZ_contig_11021775.region002	6264	9825
ZJ_WZ_contig_11284195.region001	6264	9828
ZJ_WZ_contig_11937253.region001	6264	9838
ZJ_WZ_contig_12097044.region001	6264	9843
ZJ_WZ_contig_1229769.region001	6264	9846
ZJ_WZ_contig_12795654.region001	6264	9854
ZJ_WZ_contig_1281226.region001	6264	9855
ZJ_WZ_contig_1340147.region001	6264	9866
ZJ_WZ_contig_13497223.region001	6264	9869
ZJ_WZ_contig_13682812.region001	6264	9872
ZJ_WZ_contig_13710200.region001	6264	9873
ZJ_WZ_contig_1375483.region001	6264	9874
GD_ZH_contig_18994144.region001	6264	9876
ZJ_WZ_contig_13875587.region001	6264	9876
ZJ_WZ_contig_1395118.region001	6264	9879
ZJ_WZ_contig_1400273.region001	6264	9880
ZJ_WZ_contig_14037910.region001	6264	9882
ZJ_WZ_contig_14120915.region001	6264	9883
ZJ_WZ_contig_14365172.region001	6264	9889
ZJ_WZ_contig_14434138.region001	6264	9893
ZJ_WZ_contig_14775917.region001	6264	9898
ZJ_WZ_contig_14776244.region001	6264	9899
ZJ_WZ_contig_14872274.region001	6264	9900
ZJ_WZ_contig_15002768.region001	6264	9904
ZJ_WZ_contig_15233805.region001	6264	9908
ZJ_WZ_contig_15733399.region001	6264	9915
ZJ_WZ_contig_15957099.region001	6264	9922
ZJ_WZ_contig_16028217.region001	6264	9924
ZJ_WZ_contig_16295634.region001	6264	9928
ZJ_WZ_contig_16344592.region001	6264	9930
ZJ_WZ_contig_16698934.region001	6264	9933
ZJ_WZ_contig_16708087.region001	6264	9934
ZJ_WZ_contig_16730117.region001	6264	9935
ZJ_WZ_contig_16768165.region001	6264	9936
ZJ_WZ_contig_16818615.region001	6264	9937
ZJ_WZ_contig_1733533.region001	6264	9946
ZJ_WZ_contig_17495314.region001	6264	9950
LN_DD_contig_1553090.region001	6264	9954
ZJ_WZ_contig_1767158.region001	6264	9954
ZJ_WZ_contig_17742385.region001	6264	9957
ZJ_WZ_contig_1791875.region001	6264	9961
GD_ZH_contig_1192291.region001	6264	9977
ZJ_WZ_contig_18511945.region001	6264	9977
ZJ_WZ_contig_18603863.region001	6264	9979
ZJ_NB_contig_4472493.region001	6264	9982
ZJ_WZ_contig_18827094.region001	6264	9982
LN_DD_contig_11942500.region001	6264	9983
ZJ_NB_contig_16731080.region001	6264	9983
ZJ_NB_contig_26084980.region001	6264	9983
ZJ_WZ_contig_15982881.region001	6264	9983
ZJ_WZ_contig_17734209.region001	6264	9983
ZJ_WZ_contig_18891158.region001	6264	9983
ZJ_WZ_contig_19489024.region001	6264	9994
LN_DD_contig_17621770.region001	6264	9996
ZJ_WZ_contig_19620708.region001	6264	9996
ZJ_WZ_contig_20292225.region001	6264	10004
ZJ_WZ_contig_20378837.region001	6264	10006
JS_LYG_contig_12711533.region001	6264	10008
ZJ_WZ_contig_20565618.region001	6264	10008
ZJ_WZ_contig_20848452.region001	6264	10011
ZJ_WZ_contig_20973092.region001	6264	10013
ZJ_WZ_contig_21192752.region001	6264	10017
ZJ_WZ_contig_21682821.region001	6264	10026
ZJ_WZ_contig_21791137.region001	6264	10027
ZJ_WZ_contig_21799033.region001	6264	10028
LN_DD_contig_4215618.region001	6264	10029
ZJ_WZ_contig_21836484.region001	6264	10029
ZJ_NB_contig_2590867.region001	6264	10032
ZJ_WZ_contig_21978431.region001	6264	10032
ZJ_WZ_contig_2200924.region001	6264	10033
ZJ_WZ_contig_22258860.region001	6264	10037
ZJ_WZ_contig_25935930.region001	6264	10037
ZJ_WZ_contig_22258967.region001	6264	10038
ZJ_WZ_contig_2231014.region002	6264	10040
ZJ_WZ_contig_22412200.region001	6264	10043
ZJ_WZ_contig_2258288.region001	6264	10047
ZJ_WZ_contig_22725724.region001	6264	10051
ZJ_WZ_contig_23222330.region001	6264	10060
ZJ_WZ_contig_23684575.region001	6264	10064
ZJ_WZ_contig_2382137.region001	6264	10065
ZJ_WZ_contig_23860731.region001	6264	10066
ZJ_WZ_contig_24186069.region001	6264	10075
ZJ_WZ_contig_24262117.region001	6264	10077
FJ_XM_contig_32091600.region001	6264	10079
GX_BH_contig_10051272.region001	6264	10079
GX_BH_contig_19604588.region001	6264	10079
GX_BH_contig_27375180.region001	6264	10079
JS_LYG_contig_3861536.region001	6264	10079
SD_QD_contig_24632218.region001	6264	10079
SD_QD_contig_25280275.region001	6264	10079
ZJ_NB_contig_23219189.region001	6264	10079
ZJ_NB_contig_7472971.region001	6264	10079
ZJ_WZ_contig_23194131.region001	6264	10079
ZJ_WZ_contig_24298149.region001	6264	10079
ZJ_WZ_contig_26772727.region001	6264	10079
ZJ_WZ_contig_4797395.region001	6264	10079
ZJ_WZ_contig_24831745.region001	6264	10087
ZJ_WZ_contig_25147695.region001	6264	10094
ZJ_NB_contig_13649733.region001	6264	10097
ZJ_WZ_contig_25214453.region001	6264	10097
SD_DY_contig_28612164.region001	6264	10105
ZJ_WZ_contig_25434500.region001	6264	10105
ZJ_WZ_contig_25658448.region001	6264	10110
ZJ_WZ_contig_25764355.region001	6264	10113
ZJ_WZ_contig_25805065.region001	6264	10114
ZJ_WZ_contig_25857056.region001	6264	10115
ZJ_WZ_contig_25934647.region001	6264	10117
ZJ_WZ_contig_26061015.region001	6264	10121
ZJ_WZ_contig_26260491.region001	6264	10125
ZJ_WZ_contig_26310595.region001	6264	10127
ZJ_WZ_contig_26376878.region001	6264	10130
ZJ_WZ_contig_26386312.region001	6264	10131
ZJ_WZ_contig_26813723.region001	6264	10137
ZJ_WZ_contig_26849761.region001	6264	10138
GD_ZH_contig_19841152.region001	6264	10146
JS_YC_contig_18347970.region001	6264	10146
JS_YC_contig_6877473.region001	6264	10146
LN_DD_contig_206161.region001	6264	10146
LN_DD_contig_2402699.region001	6264	10146
SD_QD_contig_8037598.region001	6264	10146
ZJ_WZ_contig_3077644.region001	6264	10146
ZJ_WZ_contig_3120921.region001	6264	10147
ZJ_WZ_contig_3818312.region001	6264	10160
ZJ_WZ_contig_4461778.region001	6264	10172
ZJ_WZ_contig_4461778.region002	6264	10173
ZJ_WZ_contig_4501150.region001	6264	10175
ZJ_WZ_contig_4507269.region001	6264	10177
ZJ_WZ_contig_4739101.region001	6264	10183
ZJ_WZ_contig_4951211.region001	6264	10189
ZJ_WZ_contig_5168554.region001	6264	10192
ZJ_WZ_contig_5192746.region001	6264	10193
SD_DY_contig_8739154.region001	6264	10194
ZJ_WZ_contig_5193167.region001	6264	10194
SD_DY_contig_17932626.region001	6264	10196
ZJ_NB_contig_4210518.region001	6264	10196
ZJ_WZ_contig_10574906.region001	6264	10196
ZJ_WZ_contig_5204058.region001	6264	10196
ZJ_WZ_contig_9639152.region001	6264	10196
ZJ_WZ_contig_5245751.region001	6264	10197
ZJ_WZ_contig_5432259.region001	6264	10199
ZJ_WZ_contig_5468906.region001	6264	10200
ZJ_WZ_contig_5789186.region001	6264	10207
ZJ_WZ_contig_5855354.region001	6264	10208
ZJ_WZ_contig_6153274.region001	6264	10215
ZJ_WZ_contig_6491484.region001	6264	10223
ZJ_WZ_contig_6534163.region001	6264	10224
ZJ_WZ_contig_11012928.region001	6264	10228
ZJ_WZ_contig_6794007.region001	6264	10228
ZJ_WZ_contig_6888166.region001	6264	10230
ZJ_WZ_contig_6998859.region001	6264	10235
ZJ_WZ_contig_7239221.region001	6264	10238
ZJ_WZ_contig_7429890.region001	6264	10239
ZJ_WZ_contig_7557893.region001	6264	10241
ZJ_WZ_contig_7574250.region001	6264	10242
ZJ_WZ_contig_7607428.region001	6264	10244
ZJ_WZ_contig_7675158.region001	6264	10245
ZJ_WZ_contig_827204.region001	6264	10254
ZJ_WZ_contig_8305387.region001	6264	10255
ZJ_WZ_contig_8305743.region001	6264	10256
ZJ_WZ_contig_8310022.region001	6264	10257
ZJ_WZ_contig_8424567.region001	6264	10258
ZJ_WZ_contig_8500895.region001	6264	10260
ZJ_WZ_contig_9007161.region001	6264	10270
SD_QD_contig_22219338.region001	6264	10276
ZJ_WZ_contig_9359286.region001	6264	10276
ZJ_WZ_contig_9620243.region001	6264	10281
ZJ_WZ_contig_9798746.region001	6264	10287
ZJ_WZ_contig_9848195.region001	6264	10288
ZJ_WZ_contig_989733.region001	6264	10289
ZJ_WZ_contig_9923356.region001	6264	10292
ZJ_WZ_contig_9989729.region001	6264	10295
ZJ_WZ_contig_9999418.region001	6264	10296
FJ_XM_contig_17740019.region001	9145	2553
GD_ST_contig_2713754.region001	9145	2553
GD_ST_contig_6684297.region001	9145	2553
GD_ZH_contig_10826507.region001	9145	2553
GX_BH_contig_29824641.region001	9145	2553
HN_SY_contig_15494922.region001	9145	2553
HN_SY_contig_15638372.region001	9145	2553
HN_SY_contig_1943636.region001	9145	2553
HN_SY_contig_22886643.region001	9145	2553
HN_SY_contig_30482831.region001	9145	2553
HN_SY_contig_5561139.region001	9145	2553
JS_LYG_contig_13330056.region001	9145	2553
JS_LYG_contig_15512364.region001	9145	2553
JS_LYG_contig_16771406.region001	9145	2553
JS_LYG_contig_6965159.region001	9145	2553
LN_DD_contig_13263177.region001	9145	2553
LN_DD_contig_14173740.region001	9145	2553
LN_DD_contig_14239459.region001	9145	2553
LN_DD_contig_7420435.region001	9145	2553
LN_DD_contig_915494.region001	9145	2553
SD_DY_contig_15509516.region001	9145	2553
SD_DY_contig_17486641.region001	9145	2553
SD_DY_contig_21620399.region001	9145	2553
SD_DY_contig_22166743.region001	9145	2553
SD_DY_contig_23137355.region001	9145	2553
SD_DY_contig_26367329.region001	9145	2553
SD_DY_contig_8161538.region001	9145	2553
SD_DY_contig_9036026.region001	9145	2553
SD_QD_contig_24451812.region001	9145	2553
SD_QD_contig_25663624.region001	9145	2553
SD_QD_contig_27213996.region001	9145	2553
ZJ_NB_contig_3118532.region001	9145	2553
ZJ_WZ_contig_17762967.region001	9145	2553
ZJ_WZ_contig_24971922.region001	9145	2553
ZJ_WZ_contig_25346870.region001	9145	2553
ZJ_WZ_contig_6835350.region001	9145	2553
FJ_XM_contig_24558405.region001	9145	9145
GD_ST_contig_13167940.region001	9145	9145
GD_ZH_contig_8128503.region001	9145	9145
GD_ZH_contig_8452008.region001	9145	9145
GX_BH_contig_14249831.region001	9145	9145
HN_SY_contig_19122415.region001	9145	9145
HN_SY_contig_2223795.region001	9145	9145
JS_YC_contig_18989659.region001	9145	9145
JS_YC_contig_4649134.region001	9145	9145
JS_YC_contig_8474039.region001	9145	9145
LN_DD_contig_3938320.region001	9145	9145
LN_DD_contig_4539170.region001	9145	9145
LN_DD_contig_5503133.region001	9145	9145
SD_DY_contig_9667851.region001	9145	9145
SD_QD_contig_17420563.region001	9145	9145
SD_QD_contig_2171827.region001	9145	9145
SD_QD_contig_23710337.region001	9145	9145
SD_QD_contig_4090016.region001	9145	9145
ZJ_NB_contig_1333191.region001	9145	9145
ZJ_WZ_contig_11264317.region001	9145	9145
GD_ZH_contig_26135987.region001	4502	4502
GX_BH_contig_33144114.region001	4502	4502
HN_SY_contig_1791419.region001	4502	4502
LN_DD_contig_6567708.region001	4502	4502
ZJ_NB_contig_3442412.region001	4502	4502
HN_SY_contig_22747407.region001	4755	4755
HN_SY_contig_25481515.region001	4755	4755
HN_SY_contig_26294182.region001	4755	4755
HN_SY_contig_26897589.region001	4755	4755
HN_SY_contig_6742302.region001	4755	4755
HN_SY_contig_32185703.region001	5439	5439
JS_LYG_contig_9747482.region001	5439	5439
JS_YC_contig_8961134.region002	5439	5439
GX_BH_contig_21427561.region001	9309	9309
GX_BH_contig_33769451.region001	9309	9309
HN_SY_contig_1086357.region001	9309	9309
SD_QD_contig_12220853.region001	9309	9309
SD_QD_contig_4970758.region001	9309	9309
ZJ_WZ_contig_7897429.region001	9309	9309
