BGC	Accession ID	Description	Product Prediction	BiG-SCAPE class	Organism	Taxonomy
SD_DY_contig_3036209.region001	SD_DY_contig_3036209	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_3135798.region001	SD_DY_contig_3135798	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_3208491.region001	SD_DY_contig_3208491	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_340748.region001	SD_DY_contig_340748	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_346247.region001	SD_DY_contig_346247	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_361488.region001	SD_DY_contig_361488	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_3731994.region001	SD_DY_contig_3731994	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_3776089.region001	SD_DY_contig_3776089	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_3810106.region001	SD_DY_contig_3810106	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_3869089.region001	SD_DY_contig_3869089	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_3903506.region001	SD_DY_contig_3903506	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_3912257.region001	SD_DY_contig_3912257	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_3924913.region001	SD_DY_contig_3924913	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_4056337.region001	SD_DY_contig_4056337	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_4119622.region001	SD_DY_contig_4119622	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_4145295.region001	SD_DY_contig_4145295	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_4203217.region001	SD_DY_contig_4203217	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_4429719.region001	SD_DY_contig_4429719	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_4448967.region001	SD_DY_contig_4448967	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_44899.region001	SD_DY_contig_44899	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_4518989.region001	SD_DY_contig_4518989	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_4529484.region001	SD_DY_contig_4529484	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_4545251.region001	SD_DY_contig_4545251	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_455329.region001	SD_DY_contig_455329	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_4564292.region001	SD_DY_contig_4564292	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_4624977.region001	SD_DY_contig_4624977	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_4681324.region001	SD_DY_contig_4681324	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_4718483.region001	SD_DY_contig_4718483	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_475501.region001	SD_DY_contig_475501	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_4757426.region001	SD_DY_contig_4757426	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_4784896.region001	SD_DY_contig_4784896	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_4791527.region001	SD_DY_contig_4791527	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_4794761.region001	SD_DY_contig_4794761	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_4807303.region001	SD_DY_contig_4807303	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_4957312.region001	SD_DY_contig_4957312	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_5172125.region001	SD_DY_contig_5172125	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_5181626.region001	SD_DY_contig_5181626	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_5191381.region001	SD_DY_contig_5191381	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_5224359.region001	SD_DY_contig_5224359	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_5239629.region001	SD_DY_contig_5239629	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_5269563.region001	SD_DY_contig_5269563	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_527510.region001	SD_DY_contig_527510	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_5287940.region001	SD_DY_contig_5287940	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_5311692.region001	SD_DY_contig_5311692	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_5344223.region001	SD_DY_contig_5344223	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_5421649.region001	SD_DY_contig_5421649	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_5441518.region001	SD_DY_contig_5441518	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_5499519.region001	SD_DY_contig_5499519	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_5592559.region001	SD_DY_contig_5592559	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_5615882.region001	SD_DY_contig_5615882	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_5725365.region001	SD_DY_contig_5725365	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_5748424.region001	SD_DY_contig_5748424	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_5778549.region001	SD_DY_contig_5778549	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_5861944.region001	SD_DY_contig_5861944	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_58694.region001	SD_DY_contig_58694	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_6127333.region001	SD_DY_contig_6127333	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_6207802.region001	SD_DY_contig_6207802	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_6223671.region001	SD_DY_contig_6223671	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_6242392.region001	SD_DY_contig_6242392	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_6367863.region001	SD_DY_contig_6367863	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_639234.region001	SD_DY_contig_639234	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_64400.region001	SD_DY_contig_64400	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_6443578.region001	SD_DY_contig_6443578	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_655463.region001	SD_DY_contig_655463	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_65779.region001	SD_DY_contig_65779	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_6585889.region001	SD_DY_contig_6585889	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_6628154.region001	SD_DY_contig_6628154	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_6652816.region001	SD_DY_contig_6652816	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_6671884.region001	SD_DY_contig_6671884	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_6673344.region001	SD_DY_contig_6673344	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_6674772.region001	SD_DY_contig_6674772	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_6704518.region001	SD_DY_contig_6704518	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_6714579.region001	SD_DY_contig_6714579	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_6720709.region001	SD_DY_contig_6720709	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_6820245.region001	SD_DY_contig_6820245	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_6864544.region001	SD_DY_contig_6864544	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_6878799.region001	SD_DY_contig_6878799	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_6946928.region001	SD_DY_contig_6946928	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_7045228.region001	SD_DY_contig_7045228	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_7187217.region001	SD_DY_contig_7187217	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_7267937.region001	SD_DY_contig_7267937	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_732357.region001	SD_DY_contig_732357	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_7348919.region001	SD_DY_contig_7348919	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_7376207.region001	SD_DY_contig_7376207	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_7401659.region001	SD_DY_contig_7401659	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_7424131.region001	SD_DY_contig_7424131	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_743692.region001	SD_DY_contig_743692	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_752486.region001	SD_DY_contig_752486	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_7577197.region001	SD_DY_contig_7577197	Genus species strain strain	terpene.RiPP-like	Others	Genus species Unclassified.	
SD_DY_contig_7604836.region001	SD_DY_contig_7604836	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_7608951.region001	SD_DY_contig_7608951	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_763608.region001	SD_DY_contig_763608	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_769697.region001	SD_DY_contig_769697	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_7814866.region001	SD_DY_contig_7814866	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_789086.region001	SD_DY_contig_789086	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_7925139.region001	SD_DY_contig_7925139	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_7979906.region001	SD_DY_contig_7979906	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_7982821.region001	SD_DY_contig_7982821	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_7993784.region001	SD_DY_contig_7993784	Genus species strain strain	terpene.RRE-containing	Others	Genus species Unclassified.	
SD_DY_contig_8058721.region001	SD_DY_contig_8058721	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_8115258.region001	SD_DY_contig_8115258	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_8131544.region001	SD_DY_contig_8131544	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_8146853.region001	SD_DY_contig_8146853	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_8152342.region001	SD_DY_contig_8152342	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_8169394.region001	SD_DY_contig_8169394	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_8193030.region001	SD_DY_contig_8193030	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_8241135.region001	SD_DY_contig_8241135	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_8299225.region001	SD_DY_contig_8299225	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_8312628.region001	SD_DY_contig_8312628	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_8334713.region001	SD_DY_contig_8334713	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_8418415.region001	SD_DY_contig_8418415	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_8502397.region001	SD_DY_contig_8502397	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_854431.region001	SD_DY_contig_854431	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_8557865.region001	SD_DY_contig_8557865	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_8729427.region001	SD_DY_contig_8729427	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_8760320.region001	SD_DY_contig_8760320	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_8810391.region001	SD_DY_contig_8810391	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_8827167.region001	SD_DY_contig_8827167	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_8839117.region001	SD_DY_contig_8839117	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_8872731.region001	SD_DY_contig_8872731	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_8932338.region001	SD_DY_contig_8932338	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_8960657.region001	SD_DY_contig_8960657	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_901379.region001	SD_DY_contig_901379	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_9163482.region001	SD_DY_contig_9163482	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_9164715.region001	SD_DY_contig_9164715	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_9181351.region001	SD_DY_contig_9181351	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_9192468.region001	SD_DY_contig_9192468	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_9206545.region001	SD_DY_contig_9206545	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_9218421.region001	SD_DY_contig_9218421	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_9293598.region001	SD_DY_contig_9293598	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_945137.region001	SD_DY_contig_945137	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_9574181.region001	SD_DY_contig_9574181	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_9600451.region001	SD_DY_contig_9600451	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_9606590.region001	SD_DY_contig_9606590	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_9618297.region001	SD_DY_contig_9618297	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_9646958.region001	SD_DY_contig_9646958	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_9655080.region001	SD_DY_contig_9655080	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_9748966.region001	SD_DY_contig_9748966	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_975175.region001	SD_DY_contig_975175	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_9867410.region001	SD_DY_contig_9867410	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_9868048.region001	SD_DY_contig_9868048	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_98982.region001	SD_DY_contig_98982	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_DY_contig_9918680.region001	SD_DY_contig_9918680	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_1001427.region001	SD_QD_contig_1001427	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_10339056.region001	SD_QD_contig_10339056	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_10339056.region002	SD_QD_contig_10339056	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_10380044.region001	SD_QD_contig_10380044	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_10634137.region001	SD_QD_contig_10634137	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_11027246.region001	SD_QD_contig_11027246	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_11057391.region001	SD_QD_contig_11057391	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_11233225.region001	SD_QD_contig_11233225	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_11513712.region001	SD_QD_contig_11513712	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_11541703.region001	SD_QD_contig_11541703	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_11981597.region001	SD_QD_contig_11981597	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_12219163.region001	SD_QD_contig_12219163	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_12259529.region001	SD_QD_contig_12259529	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_12269197.region001	SD_QD_contig_12269197	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_12681338.region001	SD_QD_contig_12681338	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_12783611.region001	SD_QD_contig_12783611	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_13276425.region001	SD_QD_contig_13276425	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_13327179.region001	SD_QD_contig_13327179	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_1407821.region001	SD_QD_contig_1407821	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_15412262.region001	SD_QD_contig_15412262	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_15494404.region001	SD_QD_contig_15494404	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_15710943.region001	SD_QD_contig_15710943	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_15825140.region001	SD_QD_contig_15825140	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_16203870.region001	SD_QD_contig_16203870	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_16353491.region001	SD_QD_contig_16353491	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_16420328.region001	SD_QD_contig_16420328	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_16614955.region001	SD_QD_contig_16614955	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_16629494.region001	SD_QD_contig_16629494	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_16796186.region001	SD_QD_contig_16796186	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_16802273.region001	SD_QD_contig_16802273	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_1714841.region001	SD_QD_contig_1714841	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_17383934.region001	SD_QD_contig_17383934	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_175023.region001	SD_QD_contig_175023	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_1751723.region001	SD_QD_contig_1751723	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_1751982.region001	SD_QD_contig_1751982	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_17562319.region001	SD_QD_contig_17562319	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_17581455.region001	SD_QD_contig_17581455	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_17825662.region001	SD_QD_contig_17825662	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_18123446.region001	SD_QD_contig_18123446	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_18151930.region001	SD_QD_contig_18151930	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_18920232.region001	SD_QD_contig_18920232	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_19169747.region001	SD_QD_contig_19169747	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_19485925.region001	SD_QD_contig_19485925	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_19645418.region001	SD_QD_contig_19645418	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_20030849.region001	SD_QD_contig_20030849	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_20599618.region001	SD_QD_contig_20599618	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_21070971.region001	SD_QD_contig_21070971	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_21098646.region001	SD_QD_contig_21098646	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_21100358.region001	SD_QD_contig_21100358	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_21400166.region001	SD_QD_contig_21400166	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_21833816.region001	SD_QD_contig_21833816	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_22067411.region001	SD_QD_contig_22067411	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_22812097.region001	SD_QD_contig_22812097	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_23063687.region001	SD_QD_contig_23063687	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_23100474.region001	SD_QD_contig_23100474	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_23800794.region001	SD_QD_contig_23800794	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_2396594.region001	SD_QD_contig_2396594	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_24486507.region001	SD_QD_contig_24486507	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_2493602.region001	SD_QD_contig_2493602	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_25788924.region001	SD_QD_contig_25788924	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_26165194.region001	SD_QD_contig_26165194	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_26206504.region001	SD_QD_contig_26206504	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_26551307.region001	SD_QD_contig_26551307	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_26575159.region001	SD_QD_contig_26575159	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_26769255.region001	SD_QD_contig_26769255	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_26820086.region001	SD_QD_contig_26820086	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_26915954.region001	SD_QD_contig_26915954	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_27387772.region001	SD_QD_contig_27387772	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_27750295.region001	SD_QD_contig_27750295	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_28410689.region001	SD_QD_contig_28410689	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_28503319.region001	SD_QD_contig_28503319	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_28963151.region001	SD_QD_contig_28963151	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_29317000.region001	SD_QD_contig_29317000	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_30316639.region001	SD_QD_contig_30316639	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_30743102.region001	SD_QD_contig_30743102	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_30927462.region001	SD_QD_contig_30927462	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_31259719.region001	SD_QD_contig_31259719	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_31293049.region001	SD_QD_contig_31293049	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_3233051.region001	SD_QD_contig_3233051	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_3238421.region001	SD_QD_contig_3238421	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_3249545.region001	SD_QD_contig_3249545	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_3346061.region001	SD_QD_contig_3346061	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_3835550.region001	SD_QD_contig_3835550	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_4144557.region001	SD_QD_contig_4144557	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_4210753.region001	SD_QD_contig_4210753	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_4317863.region001	SD_QD_contig_4317863	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_4643233.region001	SD_QD_contig_4643233	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_5469721.region001	SD_QD_contig_5469721	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_5487445.region001	SD_QD_contig_5487445	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_5490440.region001	SD_QD_contig_5490440	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_5522586.region001	SD_QD_contig_5522586	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_5713408.region001	SD_QD_contig_5713408	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_5744568.region001	SD_QD_contig_5744568	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
SD_QD_contig_5889466.region001	SD_QD_contig_5889466	Genus species strain strain	terpene	Terpene	Genus species Unclassified.	
